"Step","Depth only variation : 6 - test_loss","Depth only variation : 6 - test_loss__MIN","Depth only variation : 6 - test_loss__MAX","Depth only variation : 6 - train_loss","Depth only variation : 6 - train_loss__MIN","Depth only variation : 6 - train_loss__MAX","Depth only variation : 5 - test_loss","Depth only variation : 5 - test_loss__MIN","Depth only variation : 5 - test_loss__MAX","Depth only variation : 5 - train_loss","Depth only variation : 5 - train_loss__MIN","Depth only variation : 5 - train_loss__MAX","Depth only variation : 4 - test_loss","Depth only variation : 4 - test_loss__MIN","Depth only variation : 4 - test_loss__MAX","Depth only variation : 4 - train_loss","Depth only variation : 4 - train_loss__MIN","Depth only variation : 4 - train_loss__MAX","Depth only variation : 3 - test_loss","Depth only variation : 3 - test_loss__MIN","Depth only variation : 3 - test_loss__MAX","Depth only variation : 3 - train_loss","Depth only variation : 3 - train_loss__MIN","Depth only variation : 3 - train_loss__MAX","Depth only variation : 2 - test_loss","Depth only variation : 2 - test_loss__MIN","Depth only variation : 2 - test_loss__MAX","Depth only variation : 2 - train_loss","Depth only variation : 2 - train_loss__MIN","Depth only variation : 2 - train_loss__MAX","Depth only variation : 1 - test_loss","Depth only variation : 1 - test_loss__MIN","Depth only variation : 1 - test_loss__MAX","Depth only variation : 1 - train_loss","Depth only variation : 1 - train_loss__MIN","Depth only variation : 1 - train_loss__MAX","Width only variation : 2048 - test_loss","Width only variation : 2048 - test_loss__MIN","Width only variation : 2048 - test_loss__MAX","Width only variation : 2048 - train_loss","Width only variation : 2048 - train_loss__MIN","Width only variation : 2048 - train_loss__MAX","Width only variation : 1024 - test_loss","Width only variation : 1024 - test_loss__MIN","Width only variation : 1024 - test_loss__MAX","Width only variation : 1024 - train_loss","Width only variation : 1024 - train_loss__MIN","Width only variation : 1024 - train_loss__MAX","Width only variation : 512 - test_loss","Width only variation : 512 - test_loss__MIN","Width only variation : 512 - test_loss__MAX","Width only variation : 512 - train_loss","Width only variation : 512 - train_loss__MIN","Width only variation : 512 - train_loss__MAX","Width only variation : 256 - test_loss","Width only variation : 256 - test_loss__MIN","Width only variation : 256 - test_loss__MAX","Width only variation : 256 - train_loss","Width only variation : 256 - train_loss__MIN","Width only variation : 256 - train_loss__MAX"
"20","2.0971957102688874","2.0971957102688874","2.0971957102688874","2.1696637206242","2.1696637206242","2.1696637206242","2.0861541453274812","2.0861541453274812","2.0861541453274812","2.1713777480728327","2.1713777480728327","2.1713777480728327","2.0892028071663598","2.0892028071663598","2.0892028071663598","2.1685800139109292","2.1685800139109292","2.1685800139109292","2.108957725871693","2.108957725871693","2.108957725871693","2.18960412540655","2.18960412540655","2.18960412540655","2.137019132267345","2.137019132267345","2.137019132267345","2.200126752195687","2.200126752195687","2.200126752195687","2.218266858187589","2.218266858187589","2.218266858187589","2.2392483983094666","2.2392483983094666","2.2392483983094666","2.115694020878185","2.115694020878185","2.115694020878185","2.1695178809111146","2.1695178809111146","2.1695178809111146","2.093550955165516","2.093550955165516","2.093550955165516","2.184377926245503","2.184377926245503","2.184377926245503","2.104790749983354","2.104790749983354","2.104790749983354","2.1953018853856228","2.1953018853856228","2.1953018853856228","2.0948682594299317","2.0948682594299317","2.0948682594299317","2.199333898829318","2.199333898829318","2.199333898829318"
"21","2.0896893891421233","2.0896893891421233","2.0896893891421233","2.1641307139122623","2.1641307139122623","2.1641307139122623","2.096837098381736","2.096837098381736","2.096837098381736","2.1592721433749142","2.1592721433749142","2.1592721433749142","2.0790496453371916","2.0790496453371916","2.0790496453371916","2.1616062750761538","2.1616062750761538","2.1616062750761538","2.1057845280387184","2.1057845280387184","2.1057845280387184","2.1847075266125557","2.1847075266125557","2.1847075266125557","2.106755810217424","2.106755810217424","2.106755810217424","2.2002028495963963","2.2002028495963963","2.2002028495963963","2.181717844876376","2.181717844876376","2.181717844876376","2.2744771803932626","2.2744771803932626","2.2744771803932626","2.1002436039664527","2.1002436039664527","2.1002436039664527","2.1723677067372993","2.1723677067372993","2.1723677067372993","2.1061668690768154","2.1061668690768154","2.1061668690768154","2.175801984304669","2.175801984304669","2.175801984304669","2.1028151741894807","2.1028151741894807","2.1028151741894807","2.185258630336016","2.185258630336016","2.185258630336016","2.094564181241122","2.094564181241122","2.094564181241122","2.1890769232826672","2.1890769232826672","2.1890769232826672"
"22","2.082321486906572","2.082321486906572","2.082321486906572","2.1619494291283616","2.1619494291283616","2.1619494291283616","2.1113440869071267","2.1113440869071267","2.1113440869071267","2.169269261414977","2.169269261414977","2.169269261414977","2.082460971312089","2.082460971312089","2.082460971312089","2.1611280440188003","2.1611280440188003","2.1611280440188003","2.11717012535442","2.11717012535442","2.11717012535442","2.176294507432258","2.176294507432258","2.176294507432258","2.1331073076074776","2.1331073076074776","2.1331073076074776","2.1906031779585216","2.1906031779585216","2.1906031779585216","2.1495556328513405","2.1495556328513405","2.1495556328513405","2.233092182093653","2.233092182093653","2.233092182093653","2.098473019166426","2.098473019166426","2.098473019166426","2.175586892051258","2.175586892051258","2.175586892051258","2.1535844551433216","2.1535844551433216","2.1535844551433216","2.1897266725562083","2.1897266725562083","2.1897266725562083","2.0949294809861616","2.0949294809861616","2.0949294809861616","2.18141808685215","2.18141808685215","2.18141808685215","2.147929003455422","2.147929003455422","2.147929003455422","2.184883607228597","2.184883607228597","2.184883607228597"
"23","2.0869465749913996","2.0869465749913996","2.0869465749913996","2.1605043611855343","2.1605043611855343","2.1605043611855343","2.1226354139501398","2.1226354139501398","2.1226354139501398","2.1573460718132984","2.1573460718132984","2.1573460718132984","2.0927101802825927","2.0927101802825927","2.0927101802825927","2.162304104552872","2.162304104552872","2.162304104552872","2.0901302511041813","2.0901302511041813","2.0901302511041813","2.167894340931684","2.167894340931684","2.167894340931684","2.1092653187838466","2.1092653187838466","2.1092653187838466","2.1872873331486495","2.1872873331486495","2.1872873331486495","2.1357416248321535","2.1357416248321535","2.1357416248321535","2.2153091838442047","2.2153091838442047","2.2153091838442047","2.1073668575286866","2.1073668575286866","2.1073668575286866","2.16326247215271","2.16326247215271","2.16326247215271","2.0956263247403233","2.0956263247403233","2.0956263247403233","2.1809609892176485","2.1809609892176485","2.1809609892176485","2.089483416297219","2.089483416297219","2.089483416297219","2.17904435102967","2.17904435102967","2.17904435102967","2.1237834522940897","2.1237834522940897","2.1237834522940897","2.1833356081206223","2.1833356081206223","2.1833356081206223"
"24","2.1105765039270574","2.1105765039270574","2.1105765039270574","2.1723435317510846","2.1723435317510846","2.1723435317510846","2.087690895253962","2.087690895253962","2.087690895253962","2.1571733655600713","2.1571733655600713","2.1571733655600713","2.08145153132352","2.08145153132352","2.08145153132352","2.153638029756217","2.153638029756217","2.153638029756217","2.097452892823653","2.097452892823653","2.097452892823653","2.1667886179343037","2.1667886179343037","2.1667886179343037","2.137171065590598","2.137171065590598","2.137171065590598","2.1888246765355954","2.1888246765355954","2.1888246765355954","2.150384921160611","2.150384921160611","2.150384921160611","2.2341802648566236","2.2341802648566236","2.2341802648566236","2.1127174854278565","2.1127174854278565","2.1127174854278565","2.1635872846362236","2.1635872846362236","2.1635872846362236","2.0993313147804953","2.0993313147804953","2.0993313147804953","2.168774584079611","2.168774584079611","2.168774584079611","2.102782730622725","2.102782730622725","2.102782730622725","2.1732813174149084","2.1732813174149084","2.1732813174149084","2.096175203323364","2.096175203323364","2.096175203323364","2.186948096943998","2.186948096943998","2.186948096943998"
"25","2.1028854309428824","2.1028854309428824","2.1028854309428824","2.160267928660601","2.160267928660601","2.160267928660601","2.08328012379733","2.08328012379733","2.08328012379733","2.1651782338372594","2.1651782338372594","2.1651782338372594","2.0834786519137296","2.0834786519137296","2.0834786519137296","2.1570307236156245","2.1570307236156245","2.1570307236156245","2.0888522057099776","2.0888522057099776","2.0888522057099776","2.1570994963591126","2.1570994963591126","2.1570994963591126","2.099046782580289","2.099046782580289","2.099046782580289","2.1946341865364163","2.1946341865364163","2.1946341865364163","2.1260231269489633","2.1260231269489633","2.1260231269489633","2.235992257567658","2.235992257567658","2.235992257567658","2.091626294742931","2.091626294742931","2.091626294742931","2.1656539228592795","2.1656539228592795","2.1656539228592795","2.101397654359991","2.101397654359991","2.101397654359991","2.1750774312293393","2.1750774312293393","2.1750774312293393","2.109147199283947","2.109147199283947","2.109147199283947","2.180233152542991","2.180233152542991","2.180233152542991","2.1148778611963444","2.1148778611963444","2.1148778611963444","2.1906385700181983","2.1906385700181983","2.1906385700181983"
"26","2.085601378354159","2.085601378354159","2.085601378354159","2.16128959206329","2.16128959206329","2.16128959206329","2.096654292019931","2.096654292019931","2.096654292019931","2.157147343295744","2.157147343295744","2.157147343295744","2.0632556468790226","2.0632556468790226","2.0632556468790226","2.1514558132215478","2.1514558132215478","2.1514558132215478","2.1142535946585914","2.1142535946585914","2.1142535946585914","2.162575889455861","2.162575889455861","2.162575889455861","2.1025474470311947","2.1025474470311947","2.1025474470311947","2.1947887188264694","2.1947887188264694","2.1947887188264694","2.128487872210416","2.128487872210416","2.128487872210416","2.2187934943451277","2.2187934943451277","2.2187934943451277","2.0846513722159647","2.0846513722159647","2.0846513722159647","2.1695343954809783","2.1695343954809783","2.1695343954809783","2.12669414953752","2.12669414953752","2.12669414953752","2.1711959317086755","2.1711959317086755","2.1711959317086755","2.105197912129489","2.105197912129489","2.105197912129489","2.1864315453891097","2.1864315453891097","2.1864315453891097","2.099456971775402","2.099456971775402","2.099456971775402","2.191370253617736","2.191370253617736","2.191370253617736"
"27","2.086574112285267","2.086574112285267","2.086574112285267","2.1528953251893492","2.1528953251893492","2.1528953251893492","2.080738636363636","2.080738636363636","2.080738636363636","2.166489976027916","2.166489976027916","2.166489976027916","2.0989705874703146","2.0989705874703146","2.0989705874703146","2.1549908642385196","2.1549908642385196","2.1549908642385196","2.089140194112604","2.089140194112604","2.089140194112604","2.1628905746854583","2.1628905746854583","2.1628905746854583","2.1008154955777254","2.1008154955777254","2.1008154955777254","2.186371831784303","2.186371831784303","2.186371831784303","2.135081464160572","2.135081464160572","2.135081464160572","2.2238112007886515","2.2238112007886515","2.2238112007886515","2.0981765946474944","2.0981765946474944","2.0981765946474944","2.156049648811077","2.156049648811077","2.156049648811077","2.083706154389815","2.083706154389815","2.083706154389815","2.170414887022698","2.170414887022698","2.170414887022698","2.095666252483021","2.095666252483021","2.095666252483021","2.179553499989126","2.179553499989126","2.179553499989126","2.1016706050526013","2.1016706050526013","2.1016706050526013","2.183676764170329","2.183676764170329","2.183676764170329"
"28","2.087481503486633","2.087481503486633","2.087481503486633","2.156613923982642","2.156613923982642","2.156613923982642","2.0777655246041036","2.0777655246041036","2.0777655246041036","2.1572316216874396","2.1572316216874396","2.1572316216874396","2.1160932133414527","2.1160932133414527","2.1160932133414527","2.1492274351229614","2.1492274351229614","2.1492274351229614","2.0811659873615613","2.0811659873615613","2.0811659873615613","2.1670321718851726","2.1670321718851726","2.1670321718851726","2.1002780055999755","2.1002780055999755","2.1002780055999755","2.1853295374464716","2.1853295374464716","2.1853295374464716","2.127265481081876","2.127265481081876","2.127265481081876","2.210499695196919","2.210499695196919","2.210499695196919","2.103960084915161","2.103960084915161","2.103960084915161","2.154232591102863","2.154232591102863","2.154232591102863","2.106769612052224","2.106769612052224","2.106769612052224","2.1684102050737404","2.1684102050737404","2.1684102050737404","2.110554507862438","2.110554507862438","2.110554507862438","2.180115140717605","2.180115140717605","2.180115140717605","2.1197813857685435","2.1197813857685435","2.1197813857685435","2.1864068543225867","2.1864068543225867","2.1864068543225867"
"29","2.1206914442235774","2.1206914442235774","2.1206914442235774","2.1569079756462712","2.1569079756462712","2.1569079756462712","2.0901805903694846","2.0901805903694846","2.0901805903694846","2.1485474383694","2.1485474383694","2.1485474383694","2.082514899860729","2.082514899860729","2.082514899860729","2.1512804493958924","2.1512804493958924","2.1512804493958924","2.090036148591475","2.090036148591475","2.090036148591475","2.164680977525382","2.164680977525382","2.164680977525382","2.102548693743619","2.102548693743619","2.102548693743619","2.189253103870085","2.189253103870085","2.189253103870085","2.1779573154449463","2.1779573154449463","2.1779573154449463","2.222306654371064","2.222306654371064","2.222306654371064","2.0956160831451416","2.0956160831451416","2.0956160831451416","2.154427453950904","2.154427453950904","2.154427453950904","2.118651351928711","2.118651351928711","2.118651351928711","2.1597397580640068","2.1597397580640068","2.1597397580640068","2.0933840708299116","2.0933840708299116","2.0933840708299116","2.176859707229439","2.176859707229439","2.176859707229439","2.099527059468356","2.099527059468356","2.099527059468356","2.1910102591021308","2.1910102591021308","2.1910102591021308"
"30","2.0846405124664305","2.0846405124664305","2.0846405124664305","2.162651610538877","2.162651610538877","2.162651610538877","2.078867883682251","2.078867883682251","2.078867883682251","2.1465686823307784","2.1465686823307784","2.1465686823307784","2.0805265227231113","2.0805265227231113","2.0805265227231113","2.140921903149835","2.140921903149835","2.140921903149835","2.099705709110607","2.099705709110607","2.099705709110607","2.1805026350350216","2.1805026350350216","2.1805026350350216","2.105995599573309","2.105995599573309","2.105995599573309","2.176552764848731","2.176552764848731","2.176552764848731","2.106975401098078","2.106975401098078","2.106975401098078","2.2222395525307492","2.2222395525307492","2.2222395525307492","2.0948969702287155","2.0948969702287155","2.0948969702287155","2.147255988066224","2.147255988066224","2.147255988066224","2.1029034918004816","2.1029034918004816","2.1029034918004816","2.162972199122111","2.162972199122111","2.162972199122111","2.098604562932795","2.098604562932795","2.098604562932795","2.1692219324221558","2.1692219324221558","2.1692219324221558","2.0961492399735886","2.0961492399735886","2.0961492399735886","2.179597147031762","2.179597147031762","2.179597147031762"
"31","2.0975673112002284","2.0975673112002284","2.0975673112002284","2.1497336947780914","2.1497336947780914","2.1497336947780914","2.088971345207908","2.088971345207908","2.088971345207908","2.1488540155038067","2.1488540155038067","2.1488540155038067","2.0767222811959005","2.0767222811959005","2.0767222811959005","2.1391994019212395","2.1391994019212395","2.1391994019212395","2.07856585632671","2.07856585632671","2.07856585632671","2.1531735359937296","2.1531735359937296","2.1531735359937296","2.0946080060438677","2.0946080060438677","2.0946080060438677","2.194924532133957","2.194924532133957","2.194924532133957","2.1348126220703123","2.1348126220703123","2.1348126220703123","2.218015210710723","2.218015210710723","2.218015210710723","2.0632733700492167","2.0632733700492167","2.0632733700492167","2.140422518719202","2.140422518719202","2.140422518719202","2.098728370666504","2.098728370666504","2.098728370666504","2.169633694243157","2.169633694243157","2.169633694243157","2.107422874624079","2.107422874624079","2.107422874624079","2.1686809930034068","2.1686809930034068","2.1686809930034068","2.085937298861417","2.085937298861417","2.085937298861417","2.177507996613952","2.177507996613952","2.177507996613952"
"32","2.08801383191889","2.08801383191889","2.08801383191889","2.1466533742005796","2.1466533742005796","2.1466533742005796","2.0779255684939297","2.0779255684939297","2.0779255684939297","2.1431919929899017","2.1431919929899017","2.1431919929899017","2.0945751961794765","2.0945751961794765","2.0945751961794765","2.1512007423927044","2.1512007423927044","2.1512007423927044","2.1016215731880883","2.1016215731880883","2.1016215731880883","2.1608248818057705","2.1608248818057705","2.1608248818057705","2.0981477130543102","2.0981477130543102","2.0981477130543102","2.182289709551581","2.182289709551581","2.182289709551581","2.131828888979825","2.131828888979825","2.131828888979825","2.2120234909276855","2.2120234909276855","2.2120234909276855","2.1040142674879596","2.1040142674879596","2.1040142674879596","2.144963592331985","2.144963592331985","2.144963592331985","2.0992987355318937","2.0992987355318937","2.0992987355318937","2.165557924467942","2.165557924467942","2.165557924467942","2.092249660491943","2.092249660491943","2.092249660491943","2.1734542950816538","2.1734542950816538","2.1734542950816538","2.1057823380556973","2.1057823380556973","2.1057823380556973","2.1798512160641024","2.1798512160641024","2.1798512160641024"
"33","2.0851338854703036","2.0851338854703036","2.0851338854703036","2.14631248770089","2.14631248770089","2.14631248770089","2.081417989730835","2.081417989730835","2.081417989730835","2.141671825058159","2.141671825058159","2.141671825058159","2.075230377804149","2.075230377804149","2.075230377804149","2.144840524717309","2.144840524717309","2.144840524717309","2.0822578447515316","2.0822578447515316","2.0822578447515316","2.161701422176142","2.161701422176142","2.161701422176142","2.1025729300759055","2.1025729300759055","2.1025729300759055","2.1765216607060927","2.1765216607060927","2.1765216607060927","2.1551122361963446","2.1551122361963446","2.1551122361963446","2.2155771822216868","2.2155771822216868","2.2155771822216868","2.087342778119174","2.087342778119174","2.087342778119174","2.1409940510234615","2.1409940510234615","2.1409940510234615","2.08827938079834","2.08827938079834","2.08827938079834","2.1494571966412424","2.1494571966412424","2.1494571966412424","2.088928185376254","2.088928185376254","2.088928185376254","2.1684129467229734","2.1684129467229734","2.1684129467229734","2.110858040722934","2.110858040722934","2.110858040722934","2.1755838650670545","2.1755838650670545","2.1755838650670545"
"34","2.070661583813754","2.070661583813754","2.070661583813754","2.145627774424937","2.145627774424937","2.145627774424937","2.0721364255384964","2.0721364255384964","2.0721364255384964","2.1347210492758917","2.1347210492758917","2.1347210492758917","2.0849846501783893","2.0849846501783893","2.0849846501783893","2.1351806115556036","2.1351806115556036","2.1351806115556036","2.096124564951116","2.096124564951116","2.096124564951116","2.1501019676252344","2.1501019676252344","2.1501019676252344","2.0892894649505616","2.0892894649505616","2.0892894649505616","2.177768642820161","2.177768642820161","2.177768642820161","2.1256080532073973","2.1256080532073973","2.1256080532073973","2.2053410912656237","2.2053410912656237","2.2053410912656237","2.066063018278642","2.066063018278642","2.066063018278642","2.1233873080111096","2.1233873080111096","2.1233873080111096","2.0824481209841643","2.0824481209841643","2.0824481209841643","2.1524737238609926","2.1524737238609926","2.1524737238609926","2.0770310479944403","2.0770310479944403","2.0770310479944403","2.1583979057443554","2.1583979057443554","2.1583979057443554","2.0842174287275834","2.0842174287275834","2.0842174287275834","2.175509097987208","2.175509097987208","2.175509097987208"
