"Step","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=64 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=64 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=64 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=64 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=64 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=64 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=256 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=256 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=256 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=256 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=256 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=256 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=1024 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=1024 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=1024 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=1024 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=1024 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=1024 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=32 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=32 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=32 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=32 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=32 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=32 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=128 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=128 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=128 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=128 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=128 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=128 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=512 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=512 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=512 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=512 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=512 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=512 d=2 - train_accuracy__MAX"
"20","0.255","0.255","0.255","0.21862068965517242","0.21862068965517242","0.21862068965517242","0.23363636363636364","0.23363636363636364","0.23363636363636364","0.19735632183908047","0.19735632183908047","0.19735632183908047","0.23727272727272727","0.23727272727272727","0.23727272727272727","0.2096551724137931","0.2096551724137931","0.2096551724137931","0.24363636363636362","0.24363636363636362","0.24363636363636362","0.21942528735632183","0.21942528735632183","0.21942528735632183","0.22454545454545455","0.22454545454545455","0.22454545454545455","0.1849425287356322","0.1849425287356322","0.1849425287356322","0.24272727272727274","0.24272727272727274","0.24272727272727274","0.20793103448275863","0.20793103448275863","0.20793103448275863","0.24045454545454545","0.24045454545454545","0.24045454545454545","0.21022988505747126","0.21022988505747126","0.21022988505747126"
"21","0.24772727272727274","0.24772727272727274","0.24772727272727274","0.21367816091954023","0.21367816091954023","0.21367816091954023","0.23863636363636365","0.23863636363636365","0.23863636363636365","0.2024137931034483","0.2024137931034483","0.2024137931034483","0.2431818181818182","0.2431818181818182","0.2431818181818182","0.20977011494252873","0.20977011494252873","0.20977011494252873","0.2409090909090909","0.2409090909090909","0.2409090909090909","0.21068965517241378","0.21068965517241378","0.21068965517241378","0.20863636363636365","0.20863636363636365","0.20863636363636365","0.1939080459770115","0.1939080459770115","0.1939080459770115","0.2390909090909091","0.2390909090909091","0.2390909090909091","0.20172413793103447","0.20172413793103447","0.20172413793103447","0.24272727272727274","0.24272727272727274","0.24272727272727274","0.21022988505747126","0.21022988505747126","0.21022988505747126"
"22","0.24772727272727274","0.24772727272727274","0.24772727272727274","0.22505747126436781","0.22505747126436781","0.22505747126436781","0.24227272727272728","0.24227272727272728","0.24227272727272728","0.2014942528735632","0.2014942528735632","0.2014942528735632","0.24227272727272728","0.24227272727272728","0.24227272727272728","0.20850574712643677","0.20850574712643677","0.20850574712643677","0.24636363636363637","0.24636363636363637","0.24636363636363637","0.21850574712643678","0.21850574712643678","0.21850574712643678","0.22090909090909092","0.22090909090909092","0.22090909090909092","0.18977011494252874","0.18977011494252874","0.18977011494252874","0.24681818181818183","0.24681818181818183","0.24681818181818183","0.20390804597701148","0.20390804597701148","0.20390804597701148","0.24863636363636363","0.24863636363636363","0.24863636363636363","0.2128735632183908","0.2128735632183908","0.2128735632183908"
"23","0.25681818181818183","0.25681818181818183","0.25681818181818183","0.2203448275862069","0.2203448275862069","0.2203448275862069","0.2359090909090909","0.2359090909090909","0.2359090909090909","0.19666666666666666","0.19666666666666666","0.19666666666666666","0.25136363636363634","0.25136363636363634","0.25136363636363634","0.21126436781609195","0.21126436781609195","0.21126436781609195","0.24954545454545454","0.24954545454545454","0.24954545454545454","0.2149425287356322","0.2149425287356322","0.2149425287356322","0.22636363636363635","0.22636363636363635","0.22636363636363635","0.19436781609195403","0.19436781609195403","0.19436781609195403","0.24454545454545454","0.24454545454545454","0.24454545454545454","0.20839080459770115","0.20839080459770115","0.20839080459770115","0.23954545454545453","0.23954545454545453","0.23954545454545453","0.21436781609195402","0.21436781609195402","0.21436781609195402"
"24","0.24863636363636363","0.24863636363636363","0.24863636363636363","0.23045977011494254","0.23045977011494254","0.23045977011494254","0.23772727272727273","0.23772727272727273","0.23772727272727273","0.20505747126436782","0.20505747126436782","0.20505747126436782","0.24136363636363636","0.24136363636363636","0.24136363636363636","0.21724137931034482","0.21724137931034482","0.21724137931034482","0.25136363636363634","0.25136363636363634","0.25136363636363634","0.22206896551724137","0.22206896551724137","0.22206896551724137","0.23454545454545456","0.23454545454545456","0.23454545454545456","0.19298850574712645","0.19298850574712645","0.19298850574712645","0.24772727272727274","0.24772727272727274","0.24772727272727274","0.20517241379310344","0.20517241379310344","0.20517241379310344","0.2545454545454545","0.2545454545454545","0.2545454545454545","0.2113793103448276","0.2113793103448276","0.2113793103448276"
"25","0.24727272727272728","0.24727272727272728","0.24727272727272728","0.22689655172413792","0.22689655172413792","0.22689655172413792","0.24181818181818182","0.24181818181818182","0.24181818181818182","0.2064367816091954","0.2064367816091954","0.2064367816091954","0.24772727272727274","0.24772727272727274","0.24772727272727274","0.21402298850574714","0.21402298850574714","0.21402298850574714","0.24272727272727274","0.24272727272727274","0.24272727272727274","0.22241379310344828","0.22241379310344828","0.22241379310344828","0.215","0.215","0.215","0.19586206896551725","0.19586206896551725","0.19586206896551725","0.23045454545454547","0.23045454545454547","0.23045454545454547","0.19873563218390805","0.19873563218390805","0.19873563218390805","0.2340909090909091","0.2340909090909091","0.2340909090909091","0.21689655172413794","0.21689655172413794","0.21689655172413794"
"26","0.24454545454545454","0.24454545454545454","0.24454545454545454","0.22655172413793104","0.22655172413793104","0.22655172413793104","0.23","0.23","0.23","0.2057471264367816","0.2057471264367816","0.2057471264367816","0.2509090909090909","0.2509090909090909","0.2509090909090909","0.21149425287356322","0.21149425287356322","0.21149425287356322","0.24727272727272728","0.24727272727272728","0.24727272727272728","0.2228735632183908","0.2228735632183908","0.2228735632183908","0.22090909090909092","0.22090909090909092","0.22090909090909092","0.19655172413793104","0.19655172413793104","0.19655172413793104","0.25136363636363634","0.25136363636363634","0.25136363636363634","0.2110344827586207","0.2110344827586207","0.2110344827586207","0.255","0.255","0.255","0.21333333333333335","0.21333333333333335","0.21333333333333335"
"27","0.24045454545454545","0.24045454545454545","0.24045454545454545","0.2257471264367816","0.2257471264367816","0.2257471264367816","0.23863636363636365","0.23863636363636365","0.23863636363636365","0.20873563218390806","0.20873563218390806","0.20873563218390806","0.25363636363636366","0.25363636363636366","0.25363636363636366","0.2217241379310345","0.2217241379310345","0.2217241379310345","0.26","0.26","0.26","0.22666666666666666","0.22666666666666666","0.22666666666666666","0.23318181818181818","0.23318181818181818","0.23318181818181818","0.19505747126436782","0.19505747126436782","0.19505747126436782","0.24363636363636362","0.24363636363636362","0.24363636363636362","0.2164367816091954","0.2164367816091954","0.2164367816091954","0.24181818181818182","0.24181818181818182","0.24181818181818182","0.21908045977011495","0.21908045977011495","0.21908045977011495"
"28","0.24727272727272728","0.24727272727272728","0.24727272727272728","0.2228735632183908","0.2228735632183908","0.2228735632183908","0.25545454545454543","0.25545454545454543","0.25545454545454543","0.2081609195402299","0.2081609195402299","0.2081609195402299","0.2545454545454545","0.2545454545454545","0.2545454545454545","0.2206896551724138","0.2206896551724138","0.2206896551724138","0.2545454545454545","0.2545454545454545","0.2545454545454545","0.2296551724137931","0.2296551724137931","0.2296551724137931","0.24045454545454545","0.24045454545454545","0.24045454545454545","0.1932183908045977","0.1932183908045977","0.1932183908045977","0.24409090909090908","0.24409090909090908","0.24409090909090908","0.2120689655172414","0.2120689655172414","0.2120689655172414","0.23727272727272727","0.23727272727272727","0.23727272727272727","0.22011494252873562","0.22011494252873562","0.22011494252873562"
"29","0.2586363636363636","0.2586363636363636","0.2586363636363636","0.2293103448275862","0.2293103448275862","0.2293103448275862","0.24","0.24","0.24","0.20885057471264368","0.20885057471264368","0.20885057471264368","0.2459090909090909","0.2459090909090909","0.2459090909090909","0.22517241379310346","0.22517241379310346","0.22517241379310346","0.2545454545454545","0.2545454545454545","0.2545454545454545","0.21632183908045977","0.21632183908045977","0.21632183908045977","0.2381818181818182","0.2381818181818182","0.2381818181818182","0.20172413793103447","0.20172413793103447","0.20172413793103447","0.24772727272727274","0.24772727272727274","0.24772727272727274","0.21149425287356322","0.21149425287356322","0.21149425287356322","0.2586363636363636","0.2586363636363636","0.2586363636363636","0.21954022988505748","0.21954022988505748","0.21954022988505748"
"30","0.24681818181818183","0.24681818181818183","0.24681818181818183","0.22839080459770114","0.22839080459770114","0.22839080459770114","0.24727272727272728","0.24727272727272728","0.24727272727272728","0.2071264367816092","0.2071264367816092","0.2071264367816092","0.24772727272727274","0.24772727272727274","0.24772727272727274","0.2193103448275862","0.2193103448275862","0.2193103448275862","0.24954545454545454","0.24954545454545454","0.24954545454545454","0.22310344827586207","0.22310344827586207","0.22310344827586207","0.23863636363636365","0.23863636363636365","0.23863636363636365","0.20482758620689656","0.20482758620689656","0.20482758620689656","0.26227272727272727","0.26227272727272727","0.26227272727272727","0.21586206896551724","0.21586206896551724","0.21586206896551724","0.23954545454545453","0.23954545454545453","0.23954545454545453","0.22425287356321838","0.22425287356321838","0.22425287356321838"
"31","0.25636363636363635","0.25636363636363635","0.25636363636363635","0.22758620689655173","0.22758620689655173","0.22758620689655173","0.2459090909090909","0.2459090909090909","0.2459090909090909","0.20885057471264368","0.20885057471264368","0.20885057471264368","0.25636363636363635","0.25636363636363635","0.25636363636363635","0.22","0.22","0.22","0.255","0.255","0.255","0.2352873563218391","0.2352873563218391","0.2352873563218391","0.24909090909090909","0.24909090909090909","0.24909090909090909","0.19977011494252875","0.19977011494252875","0.19977011494252875","0.2509090909090909","0.2509090909090909","0.2509090909090909","0.22275862068965518","0.22275862068965518","0.22275862068965518","0.255","0.255","0.255","0.21908045977011495","0.21908045977011495","0.21908045977011495"
"32","0.25636363636363635","0.25636363636363635","0.25636363636363635","0.23310344827586207","0.23310344827586207","0.23310344827586207","0.24454545454545454","0.24454545454545454","0.24454545454545454","0.20505747126436782","0.20505747126436782","0.20505747126436782","0.255","0.255","0.255","0.22540229885057472","0.22540229885057472","0.22540229885057472","0.25272727272727274","0.25272727272727274","0.25272727272727274","0.23091954022988506","0.23091954022988506","0.23091954022988506","0.23454545454545456","0.23454545454545456","0.23454545454545456","0.20229885057471264","0.20229885057471264","0.20229885057471264","0.23545454545454544","0.23545454545454544","0.23545454545454544","0.21459770114942528","0.21459770114942528","0.21459770114942528","0.24181818181818182","0.24181818181818182","0.24181818181818182","0.2235632183908046","0.2235632183908046","0.2235632183908046"
"33","0.2636363636363636","0.2636363636363636","0.2636363636363636","0.23402298850574713","0.23402298850574713","0.23402298850574713","0.24227272727272728","0.24227272727272728","0.24227272727272728","0.2139080459770115","0.2139080459770115","0.2139080459770115","0.25272727272727274","0.25272727272727274","0.25272727272727274","0.227816091954023","0.227816091954023","0.227816091954023","0.25","0.25","0.25","0.2264367816091954","0.2264367816091954","0.2264367816091954","0.2190909090909091","0.2190909090909091","0.2190909090909091","0.2082758620689655","0.2082758620689655","0.2082758620689655","0.24772727272727274","0.24772727272727274","0.24772727272727274","0.2149425287356322","0.2149425287356322","0.2149425287356322","0.24272727272727274","0.24272727272727274","0.24272727272727274","0.21551724137931033","0.21551724137931033","0.21551724137931033"
"34","0.26181818181818184","0.26181818181818184","0.26181818181818184","0.2293103448275862","0.2293103448275862","0.2293103448275862","0.24181818181818182","0.24181818181818182","0.24181818181818182","0.21448275862068966","0.21448275862068966","0.21448275862068966","0.24272727272727274","0.24272727272727274","0.24272727272727274","0.22149425287356322","0.22149425287356322","0.22149425287356322","0.25227272727272726","0.25227272727272726","0.25227272727272726","0.22873563218390805","0.22873563218390805","0.22873563218390805","0.22772727272727272","0.22772727272727272","0.22772727272727272","0.2032183908045977","0.2032183908045977","0.2032183908045977","0.2459090909090909","0.2459090909090909","0.2459090909090909","0.21310344827586206","0.21310344827586206","0.21310344827586206","0.2545454545454545","0.2545454545454545","0.2545454545454545","0.21919540229885057","0.21919540229885057","0.21919540229885057"
"35","0.24818181818181817","0.24818181818181817","0.24818181818181817","0.23114942528735632","0.23114942528735632","0.23114942528735632","0.2309090909090909","0.2309090909090909","0.2309090909090909","0.21068965517241378","0.21068965517241378","0.21068965517241378","0.24954545454545454","0.24954545454545454","0.24954545454545454","0.21448275862068966","0.21448275862068966","0.21448275862068966","0.26136363636363635","0.26136363636363635","0.26136363636363635","0.22793103448275862","0.22793103448275862","0.22793103448275862","0.23045454545454547","0.23045454545454547","0.23045454545454547","0.20126436781609194","0.20126436781609194","0.20126436781609194","0.24954545454545454","0.24954545454545454","0.24954545454545454","0.2188505747126437","0.2188505747126437","0.2188505747126437","0.25227272727272726","0.25227272727272726","0.25227272727272726","0.22333333333333333","0.22333333333333333","0.22333333333333333"
"36","0.25772727272727275","0.25772727272727275","0.25772727272727275","0.23379310344827586","0.23379310344827586","0.23379310344827586","0.2459090909090909","0.2459090909090909","0.2459090909090909","0.20390804597701148","0.20390804597701148","0.20390804597701148","0.25545454545454543","0.25545454545454543","0.25545454545454543","0.22436781609195403","0.22436781609195403","0.22436781609195403","0.25","0.25","0.25","0.23229885057471264","0.23229885057471264","0.23229885057471264","0.24409090909090908","0.24409090909090908","0.24409090909090908","0.20770114942528736","0.20770114942528736","0.20770114942528736","0.25181818181818183","0.25181818181818183","0.25181818181818183","0.22206896551724137","0.22206896551724137","0.22206896551724137","0.24863636363636363","0.24863636363636363","0.24863636363636363","0.22586206896551725","0.22586206896551725","0.22586206896551725"
"37","0.25363636363636366","0.25363636363636366","0.25363636363636366","0.22724137931034483","0.22724137931034483","0.22724137931034483","0.2390909090909091","0.2390909090909091","0.2390909090909091","0.2160919540229885","0.2160919540229885","0.2160919540229885","0.25181818181818183","0.25181818181818183","0.25181818181818183","0.22413793103448276","0.22413793103448276","0.22413793103448276","0.24045454545454545","0.24045454545454545","0.24045454545454545","0.22919540229885058","0.22919540229885058","0.22919540229885058","0.2431818181818182","0.2431818181818182","0.2431818181818182","0.20379310344827586","0.20379310344827586","0.20379310344827586","0.2540909090909091","0.2540909090909091","0.2540909090909091","0.21735632183908046","0.21735632183908046","0.21735632183908046","0.2509090909090909","0.2509090909090909","0.2509090909090909","0.2267816091954023","0.2267816091954023","0.2267816091954023"
"38","0.24681818181818183","0.24681818181818183","0.24681818181818183","0.23896551724137932","0.23896551724137932","0.23896551724137932","0.24681818181818183","0.24681818181818183","0.24681818181818183","0.2110344827586207","0.2110344827586207","0.2110344827586207","0.25681818181818183","0.25681818181818183","0.25681818181818183","0.22413793103448276","0.22413793103448276","0.22413793103448276","0.2459090909090909","0.2459090909090909","0.2459090909090909","0.2267816091954023","0.2267816091954023","0.2267816091954023","0.23","0.23","0.23","0.21011494252873564","0.21011494252873564","0.21011494252873564","0.25272727272727274","0.25272727272727274","0.25272727272727274","0.21793103448275863","0.21793103448275863","0.21793103448275863","0.25227272727272726","0.25227272727272726","0.25227272727272726","0.23011494252873563","0.23011494252873563","0.23011494252873563"
"39","0.25727272727272726","0.25727272727272726","0.25727272727272726","0.23436781609195403","0.23436781609195403","0.23436781609195403","0.24954545454545454","0.24954545454545454","0.24954545454545454","0.21402298850574714","0.21402298850574714","0.21402298850574714","0.25545454545454543","0.25545454545454543","0.25545454545454543","0.22425287356321838","0.22425287356321838","0.22425287356321838","0.2631818181818182","0.2631818181818182","0.2631818181818182","0.23045977011494254","0.23045977011494254","0.23045977011494254","0.23545454545454544","0.23545454545454544","0.23545454545454544","0.21045977011494252","0.21045977011494252","0.21045977011494252","0.24863636363636363","0.24863636363636363","0.24863636363636363","0.21735632183908046","0.21735632183908046","0.21735632183908046","0.26","0.26","0.26","0.22379310344827585","0.22379310344827585","0.22379310344827585"
"40","0.24863636363636363","0.24863636363636363","0.24863636363636363","0.23057471264367815","0.23057471264367815","0.23057471264367815","0.25136363636363634","0.25136363636363634","0.25136363636363634","0.21827586206896551","0.21827586206896551","0.21827586206896551","0.24772727272727274","0.24772727272727274","0.24772727272727274","0.22505747126436781","0.22505747126436781","0.22505747126436781","0.2609090909090909","0.2609090909090909","0.2609090909090909","0.23632183908045978","0.23632183908045978","0.23632183908045978","0.2390909090909091","0.2390909090909091","0.2390909090909091","0.2054022988505747","0.2054022988505747","0.2054022988505747","0.24727272727272728","0.24727272727272728","0.24727272727272728","0.21229885057471265","0.21229885057471265","0.21229885057471265","0.2509090909090909","0.2509090909090909","0.2509090909090909","0.2289655172413793","0.2289655172413793","0.2289655172413793"
"41","0.24909090909090909","0.24909090909090909","0.24909090909090909","0.23896551724137932","0.23896551724137932","0.23896551724137932","0.25636363636363635","0.25636363636363635","0.25636363636363635","0.21310344827586206","0.21310344827586206","0.21310344827586206","0.24909090909090909","0.24909090909090909","0.24909090909090909","0.2271264367816092","0.2271264367816092","0.2271264367816092","0.24727272727272728","0.24727272727272728","0.24727272727272728","0.23344827586206895","0.23344827586206895","0.23344827586206895","0.24818181818181817","0.24818181818181817","0.24818181818181817","0.2074712643678161","0.2074712643678161","0.2074712643678161","0.2359090909090909","0.2359090909090909","0.2359090909090909","0.2206896551724138","0.2206896551724138","0.2206896551724138","0.24818181818181817","0.24818181818181817","0.24818181818181817","0.22724137931034483","0.22724137931034483","0.22724137931034483"
"42","0.25772727272727275","0.25772727272727275","0.25772727272727275","0.24080459770114943","0.24080459770114943","0.24080459770114943","0.24363636363636362","0.24363636363636362","0.24363636363636362","0.20873563218390806","0.20873563218390806","0.20873563218390806","0.2640909090909091","0.2640909090909091","0.2640909090909091","0.22252873563218392","0.22252873563218392","0.22252873563218392","0.25","0.25","0.25","0.23080459770114942","0.23080459770114942","0.23080459770114942","0.24681818181818183","0.24681818181818183","0.24681818181818183","0.21022988505747126","0.21022988505747126","0.21022988505747126","0.2509090909090909","0.2509090909090909","0.2509090909090909","0.21689655172413794","0.21689655172413794","0.21689655172413794","0.25181818181818183","0.25181818181818183","0.25181818181818183","0.22839080459770114","0.22839080459770114","0.22839080459770114"
"43","0.2540909090909091","0.2540909090909091","0.2540909090909091","0.2318390804597701","0.2318390804597701","0.2318390804597701","0.2631818181818182","0.2631818181818182","0.2631818181818182","0.21597701149425289","0.21597701149425289","0.21597701149425289","0.25","0.25","0.25","0.2296551724137931","0.2296551724137931","0.2296551724137931","0.26636363636363636","0.26636363636363636","0.26636363636363636","0.2364367816091954","0.2364367816091954","0.2364367816091954","0.23772727272727273","0.23772727272727273","0.23772727272727273","0.20781609195402298","0.20781609195402298","0.20781609195402298","0.24545454545454545","0.24545454545454545","0.24545454545454545","0.22367816091954024","0.22367816091954024","0.22367816091954024","0.2609090909090909","0.2609090909090909","0.2609090909090909","0.22919540229885058","0.22919540229885058","0.22919540229885058"
"44","0.26136363636363635","0.26136363636363635","0.26136363636363635","0.23770114942528736","0.23770114942528736","0.23770114942528736","0.2590909090909091","0.2590909090909091","0.2590909090909091","0.22448275862068964","0.22448275862068964","0.22448275862068964","0.24909090909090909","0.24909090909090909","0.24909090909090909","0.2267816091954023","0.2267816091954023","0.2267816091954023","0.26590909090909093","0.26590909090909093","0.26590909090909093","0.24057471264367816","0.24057471264367816","0.24057471264367816","0.24772727272727274","0.24772727272727274","0.24772727272727274","0.21551724137931033","0.21551724137931033","0.21551724137931033","0.23681818181818182","0.23681818181818182","0.23681818181818182","0.22022988505747126","0.22022988505747126","0.22022988505747126","0.25045454545454543","0.25045454545454543","0.25045454545454543","0.23206896551724138","0.23206896551724138","0.23206896551724138"
"45","0.2581818181818182","0.2581818181818182","0.2581818181818182","0.23793103448275862","0.23793103448275862","0.23793103448275862","0.23681818181818182","0.23681818181818182","0.23681818181818182","0.21517241379310345","0.21517241379310345","0.21517241379310345","0.2581818181818182","0.2581818181818182","0.2581818181818182","0.23402298850574713","0.23402298850574713","0.23402298850574713","0.25272727272727274","0.25272727272727274","0.25272727272727274","0.22908045977011493","0.22908045977011493","0.22908045977011493","0.245","0.245","0.245","0.21183908045977012","0.21183908045977012","0.21183908045977012","0.245","0.245","0.245","0.22252873563218392","0.22252873563218392","0.22252873563218392","0.25681818181818183","0.25681818181818183","0.25681818181818183","0.22114942528735632","0.22114942528735632","0.22114942528735632"
"46","0.2686363636363636","0.2686363636363636","0.2686363636363636","0.24413793103448275","0.24413793103448275","0.24413793103448275","0.25727272727272726","0.25727272727272726","0.25727272727272726","0.2167816091954023","0.2167816091954023","0.2167816091954023","0.25045454545454543","0.25045454545454543","0.25045454545454543","0.2289655172413793","0.2289655172413793","0.2289655172413793","0.24","0.24","0.24","0.2342528735632184","0.2342528735632184","0.2342528735632184","0.24545454545454545","0.24545454545454545","0.24545454545454545","0.2154022988505747","0.2154022988505747","0.2154022988505747","0.25227272727272726","0.25227272727272726","0.25227272727272726","0.21632183908045977","0.21632183908045977","0.21632183908045977","0.26136363636363635","0.26136363636363635","0.26136363636363635","0.2318390804597701","0.2318390804597701","0.2318390804597701"
