"Step","Width only variation : 2048 - test_accuracy","Width only variation : 2048 - test_accuracy__MIN","Width only variation : 2048 - test_accuracy__MAX","Width only variation : 2048 - train_accuracy","Width only variation : 2048 - train_accuracy__MIN","Width only variation : 2048 - train_accuracy__MAX","Width only variation : 1024 - test_accuracy","Width only variation : 1024 - test_accuracy__MIN","Width only variation : 1024 - test_accuracy__MAX","Width only variation : 1024 - train_accuracy","Width only variation : 1024 - train_accuracy__MIN","Width only variation : 1024 - train_accuracy__MAX","Width only variation : 512 - test_accuracy","Width only variation : 512 - test_accuracy__MIN","Width only variation : 512 - test_accuracy__MAX","Width only variation : 512 - train_accuracy","Width only variation : 512 - train_accuracy__MIN","Width only variation : 512 - train_accuracy__MAX","Width only variation : 256 - test_accuracy","Width only variation : 256 - test_accuracy__MIN","Width only variation : 256 - test_accuracy__MAX","Width only variation : 256 - train_accuracy","Width only variation : 256 - train_accuracy__MIN","Width only variation : 256 - train_accuracy__MAX","Width only variation : 128 - test_accuracy","Width only variation : 128 - test_accuracy__MIN","Width only variation : 128 - test_accuracy__MAX","Width only variation : 128 - train_accuracy","Width only variation : 128 - train_accuracy__MIN","Width only variation : 128 - train_accuracy__MAX","Width only variation : 64 - test_accuracy","Width only variation : 64 - test_accuracy__MIN","Width only variation : 64 - test_accuracy__MAX","Width only variation : 64 - train_accuracy","Width only variation : 64 - train_accuracy__MIN","Width only variation : 64 - train_accuracy__MAX","Width only variation : 32 - test_accuracy","Width only variation : 32 - test_accuracy__MIN","Width only variation : 32 - test_accuracy__MAX","Width only variation : 32 - train_accuracy","Width only variation : 32 - train_accuracy__MIN","Width only variation : 32 - train_accuracy__MAX"
"30","0.24545454545454545","0.24545454545454545","0.24545454545454545","0.2342528735632184","0.2342528735632184","0.2342528735632184","0.25","0.25","0.25","0.2260919540229885","0.2260919540229885","0.2260919540229885","0.2540909090909091","0.2540909090909091","0.2540909090909091","0.22298850574712645","0.22298850574712645","0.22298850574712645","0.24045454545454545","0.24045454545454545","0.24045454545454545","0.2142528735632184","0.2142528735632184","0.2142528735632184","0.22454545454545455","0.22454545454545455","0.22454545454545455","0.21459770114942528","0.21459770114942528","0.21459770114942528","0.1668181818181818","0.1668181818181818","0.1668181818181818","0.15126436781609195","0.15126436781609195","0.15126436781609195","0.2177272727272727","0.2177272727272727","0.2177272727272727","0.20229885057471264","0.20229885057471264","0.20229885057471264"
"31","0.2581818181818182","0.2581818181818182","0.2581818181818182","0.22666666666666666","0.22666666666666666","0.22666666666666666","0.23636363636363636","0.23636363636363636","0.23636363636363636","0.2235632183908046","0.2235632183908046","0.2235632183908046","0.2509090909090909","0.2509090909090909","0.2509090909090909","0.2160919540229885","0.2160919540229885","0.2160919540229885","0.23727272727272727","0.23727272727272727","0.23727272727272727","0.21793103448275863","0.21793103448275863","0.21793103448275863","0.23636363636363636","0.23636363636363636","0.23636363636363636","0.2110344827586207","0.2110344827586207","0.2110344827586207","0.16818181818181818","0.16818181818181818","0.16818181818181818","0.15149425287356322","0.15149425287356322","0.15149425287356322","0.21727272727272728","0.21727272727272728","0.21727272727272728","0.19333333333333333","0.19333333333333333","0.19333333333333333"
"32","0.24363636363636362","0.24363636363636362","0.24363636363636362","0.23333333333333334","0.23333333333333334","0.23333333333333334","0.23772727272727273","0.23772727272727273","0.23772727272727273","0.22689655172413792","0.22689655172413792","0.22689655172413792","0.24227272727272728","0.24227272727272728","0.24227272727272728","0.2203448275862069","0.2203448275862069","0.2203448275862069","0.24136363636363636","0.24136363636363636","0.24136363636363636","0.21827586206896551","0.21827586206896551","0.21827586206896551","0.24909090909090909","0.24909090909090909","0.24909090909090909","0.21172413793103448","0.21172413793103448","0.21172413793103448","0.17181818181818181","0.17181818181818181","0.17181818181818181","0.1542528735632184","0.1542528735632184","0.1542528735632184","0.21863636363636363","0.21863636363636363","0.21863636363636363","0.20011494252873563","0.20011494252873563","0.20011494252873563"
"33","0.24227272727272728","0.24227272727272728","0.24227272727272728","0.23505747126436782","0.23505747126436782","0.23505747126436782","0.24363636363636362","0.24363636363636362","0.24363636363636362","0.2286206896551724","0.2286206896551724","0.2286206896551724","0.24636363636363637","0.24636363636363637","0.24636363636363637","0.22632183908045977","0.22632183908045977","0.22632183908045977","0.23863636363636365","0.23863636363636365","0.23863636363636365","0.2239080459770115","0.2239080459770115","0.2239080459770115","0.2381818181818182","0.2381818181818182","0.2381818181818182","0.21436781609195402","0.21436781609195402","0.21436781609195402","0.1618181818181818","0.1618181818181818","0.1618181818181818","0.14954022988505747","0.14954022988505747","0.14954022988505747","0.22090909090909092","0.22090909090909092","0.22090909090909092","0.19908045977011493","0.19908045977011493","0.19908045977011493"
"34","0.25772727272727275","0.25772727272727275","0.25772727272727275","0.2396551724137931","0.2396551724137931","0.2396551724137931","0.25272727272727274","0.25272727272727274","0.25272727272727274","0.22701149425287356","0.22701149425287356","0.22701149425287356","0.24772727272727274","0.24772727272727274","0.24772727272727274","0.22367816091954024","0.22367816091954024","0.22367816091954024","0.24863636363636363","0.24863636363636363","0.24863636363636363","0.2164367816091954","0.2164367816091954","0.2164367816091954","0.25181818181818183","0.25181818181818183","0.25181818181818183","0.20850574712643677","0.20850574712643677","0.20850574712643677","0.15681818181818183","0.15681818181818183","0.15681818181818183","0.1513793103448276","0.1513793103448276","0.1513793103448276","0.22045454545454546","0.22045454545454546","0.22045454545454546","0.20160919540229885","0.20160919540229885","0.20160919540229885"
"35","0.25636363636363635","0.25636363636363635","0.25636363636363635","0.23022988505747127","0.23022988505747127","0.23022988505747127","0.23863636363636365","0.23863636363636365","0.23863636363636365","0.2286206896551724","0.2286206896551724","0.2286206896551724","0.2559090909090909","0.2559090909090909","0.2559090909090909","0.22241379310344828","0.22241379310344828","0.22241379310344828","0.2409090909090909","0.2409090909090909","0.2409090909090909","0.22379310344827585","0.22379310344827585","0.22379310344827585","0.235","0.235","0.235","0.2014942528735632","0.2014942528735632","0.2014942528735632","0.15863636363636363","0.15863636363636363","0.15863636363636363","0.15873563218390804","0.15873563218390804","0.15873563218390804","0.2340909090909091","0.2340909090909091","0.2340909090909091","0.20402298850574713","0.20402298850574713","0.20402298850574713"
"36","0.2545454545454545","0.2545454545454545","0.2545454545454545","0.2317241379310345","0.2317241379310345","0.2317241379310345","0.24045454545454545","0.24045454545454545","0.24045454545454545","0.22632183908045977","0.22632183908045977","0.22632183908045977","0.23863636363636365","0.23863636363636365","0.23863636363636365","0.2335632183908046","0.2335632183908046","0.2335632183908046","0.23772727272727273","0.23772727272727273","0.23772727272727273","0.22252873563218392","0.22252873563218392","0.22252873563218392","0.2431818181818182","0.2431818181818182","0.2431818181818182","0.21","0.21","0.21","0.16045454545454546","0.16045454545454546","0.16045454545454546","0.15482758620689654","0.15482758620689654","0.15482758620689654","0.22590909090909092","0.22590909090909092","0.22590909090909092","0.20850574712643677","0.20850574712643677","0.20850574712643677"
"37","0.25545454545454543","0.25545454545454543","0.25545454545454543","0.23724137931034484","0.23724137931034484","0.23724137931034484","0.2540909090909091","0.2540909090909091","0.2540909090909091","0.23413793103448277","0.23413793103448277","0.23413793103448277","0.24772727272727274","0.24772727272727274","0.24772727272727274","0.23494252873563218","0.23494252873563218","0.23494252873563218","0.245","0.245","0.245","0.22310344827586207","0.22310344827586207","0.22310344827586207","0.2381818181818182","0.2381818181818182","0.2381818181818182","0.20793103448275863","0.20793103448275863","0.20793103448275863","0.15818181818181817","0.15818181818181817","0.15818181818181817","0.1579310344827586","0.1579310344827586","0.1579310344827586","0.22863636363636364","0.22863636363636364","0.22863636363636364","0.20206896551724138","0.20206896551724138","0.20206896551724138"
"38","0.255","0.255","0.255","0.2432183908045977","0.2432183908045977","0.2432183908045977","0.25","0.25","0.25","0.2332183908045977","0.2332183908045977","0.2332183908045977","0.24045454545454545","0.24045454545454545","0.24045454545454545","0.21954022988505748","0.21954022988505748","0.21954022988505748","0.2268181818181818","0.2268181818181818","0.2268181818181818","0.21862068965517242","0.21862068965517242","0.21862068965517242","0.24727272727272728","0.24727272727272728","0.24727272727272728","0.21793103448275863","0.21793103448275863","0.21793103448275863","0.15636363636363637","0.15636363636363637","0.15636363636363637","0.15356321839080458","0.15356321839080458","0.15356321839080458","0.22272727272727272","0.22272727272727272","0.22272727272727272","0.19448275862068964","0.19448275862068964","0.19448275862068964"
"39","0.2595454545454545","0.2595454545454545","0.2595454545454545","0.24586206896551724","0.24586206896551724","0.24586206896551724","0.23636363636363636","0.23636363636363636","0.23636363636363636","0.22804597701149426","0.22804597701149426","0.22804597701149426","0.24772727272727274","0.24772727272727274","0.24772727272727274","0.22195402298850575","0.22195402298850575","0.22195402298850575","0.25181818181818183","0.25181818181818183","0.25181818181818183","0.2210344827586207","0.2210344827586207","0.2210344827586207","0.23545454545454544","0.23545454545454544","0.23545454545454544","0.22057471264367817","0.22057471264367817","0.22057471264367817","0.16","0.16","0.16","0.15298850574712644","0.15298850574712644","0.15298850574712644","0.22590909090909092","0.22590909090909092","0.22590909090909092","0.20126436781609194","0.20126436781609194","0.20126436781609194"
"40","0.26","0.26","0.26","0.2413793103448276","0.2413793103448276","0.2413793103448276","0.24045454545454545","0.24045454545454545","0.24045454545454545","0.23793103448275862","0.23793103448275862","0.23793103448275862","0.24409090909090908","0.24409090909090908","0.24409090909090908","0.22885057471264367","0.22885057471264367","0.22885057471264367","0.23636363636363636","0.23636363636363636","0.23636363636363636","0.2139080459770115","0.2139080459770115","0.2139080459770115","0.24545454545454545","0.24545454545454545","0.24545454545454545","0.2139080459770115","0.2139080459770115","0.2139080459770115","0.15545454545454546","0.15545454545454546","0.15545454545454546","0.15344827586206897","0.15344827586206897","0.15344827586206897","0.22272727272727272","0.22272727272727272","0.22272727272727272","0.19942528735632184","0.19942528735632184","0.19942528735632184"
"41","0.25545454545454543","0.25545454545454543","0.25545454545454543","0.24850574712643678","0.24850574712643678","0.24850574712643678","0.24818181818181817","0.24818181818181817","0.24818181818181817","0.23735632183908045","0.23735632183908045","0.23735632183908045","0.2381818181818182","0.2381818181818182","0.2381818181818182","0.2296551724137931","0.2296551724137931","0.2296551724137931","0.23636363636363636","0.23636363636363636","0.23636363636363636","0.22344827586206897","0.22344827586206897","0.22344827586206897","0.24863636363636363","0.24863636363636363","0.24863636363636363","0.2196551724137931","0.2196551724137931","0.2196551724137931","0.16045454545454546","0.16045454545454546","0.16045454545454546","0.1542528735632184","0.1542528735632184","0.1542528735632184","0.22863636363636364","0.22863636363636364","0.22863636363636364","0.20126436781609194","0.20126436781609194","0.20126436781609194"
"42","0.255","0.255","0.255","0.23919540229885058","0.23919540229885058","0.23919540229885058","0.24772727272727274","0.24772727272727274","0.24772727272727274","0.24011494252873564","0.24011494252873564","0.24011494252873564","0.24045454545454545","0.24045454545454545","0.24045454545454545","0.23436781609195403","0.23436781609195403","0.23436781609195403","0.24545454545454545","0.24545454545454545","0.24545454545454545","0.22367816091954024","0.22367816091954024","0.22367816091954024","0.23545454545454544","0.23545454545454544","0.23545454545454544","0.21919540229885057","0.21919540229885057","0.21919540229885057","0.16227272727272726","0.16227272727272726","0.16227272727272726","0.15356321839080458","0.15356321839080458","0.15356321839080458","0.22318181818181818","0.22318181818181818","0.22318181818181818","0.20057471264367815","0.20057471264367815","0.20057471264367815"
"43","0.265","0.265","0.265","0.24873563218390804","0.24873563218390804","0.24873563218390804","0.23681818181818182","0.23681818181818182","0.23681818181818182","0.23908045977011494","0.23908045977011494","0.23908045977011494","0.24454545454545454","0.24454545454545454","0.24454545454545454","0.22586206896551725","0.22586206896551725","0.22586206896551725","0.22863636363636364","0.22863636363636364","0.22863636363636364","0.22425287356321838","0.22425287356321838","0.22425287356321838","0.245","0.245","0.245","0.21528735632183907","0.21528735632183907","0.21528735632183907","0.16590909090909092","0.16590909090909092","0.16590909090909092","0.15873563218390804","0.15873563218390804","0.15873563218390804","0.22727272727272727","0.22727272727272727","0.22727272727272727","0.20091954022988506","0.20091954022988506","0.20091954022988506"
"44","0.25227272727272726","0.25227272727272726","0.25227272727272726","0.2381609195402299","0.2381609195402299","0.2381609195402299","0.24545454545454545","0.24545454545454545","0.24545454545454545","0.24275862068965517","0.24275862068965517","0.24275862068965517","0.25272727272727274","0.25272727272727274","0.25272727272727274","0.23402298850574713","0.23402298850574713","0.23402298850574713","0.25","0.25","0.25","0.22804597701149426","0.22804597701149426","0.22804597701149426","0.24636363636363637","0.24636363636363637","0.24636363636363637","0.21620689655172415","0.21620689655172415","0.21620689655172415","0.16863636363636364","0.16863636363636364","0.16863636363636364","0.1588505747126437","0.1588505747126437","0.1588505747126437","0.2268181818181818","0.2268181818181818","0.2268181818181818","0.21080459770114943","0.21080459770114943","0.21080459770114943"
"45","0.26136363636363635","0.26136363636363635","0.26136363636363635","0.2442528735632184","0.2442528735632184","0.2442528735632184","0.24681818181818183","0.24681818181818183","0.24681818181818183","0.24597701149425288","0.24597701149425288","0.24597701149425288","0.26227272727272727","0.26227272727272727","0.26227272727272727","0.2371264367816092","0.2371264367816092","0.2371264367816092","0.25","0.25","0.25","0.23126436781609194","0.23126436781609194","0.23126436781609194","0.24454545454545454","0.24454545454545454","0.24454545454545454","0.2257471264367816","0.2257471264367816","0.2257471264367816","0.17545454545454545","0.17545454545454545","0.17545454545454545","0.15724137931034482","0.15724137931034482","0.15724137931034482","0.22954545454545455","0.22954545454545455","0.22954545454545455","0.2","0.2","0.2"
"46","0.2631818181818182","0.2631818181818182","0.2631818181818182","0.23873563218390806","0.23873563218390806","0.23873563218390806","0.24681818181818183","0.24681818181818183","0.24681818181818183","0.24413793103448275","0.24413793103448275","0.24413793103448275","0.24636363636363637","0.24636363636363637","0.24636363636363637","0.2360919540229885","0.2360919540229885","0.2360919540229885","0.24454545454545454","0.24454545454545454","0.24454545454545454","0.2271264367816092","0.2271264367816092","0.2271264367816092","0.2459090909090909","0.2459090909090909","0.2459090909090909","0.21839080459770116","0.21839080459770116","0.21839080459770116","0.17545454545454545","0.17545454545454545","0.17545454545454545","0.15540229885057472","0.15540229885057472","0.15540229885057472","0.22090909090909092","0.22090909090909092","0.22090909090909092","0.19954022988505746","0.19954022988505746","0.19954022988505746"
"47","0.25727272727272726","0.25727272727272726","0.25727272727272726","0.25091954022988505","0.25091954022988505","0.25091954022988505","0.25772727272727275","0.25772727272727275","0.25772727272727275","0.24344827586206896","0.24344827586206896","0.24344827586206896","0.25272727272727274","0.25272727272727274","0.25272727272727274","0.22275862068965518","0.22275862068965518","0.22275862068965518","0.23318181818181818","0.23318181818181818","0.23318181818181818","0.21793103448275863","0.21793103448275863","0.21793103448275863","0.24772727272727274","0.24772727272727274","0.24772727272727274","0.2167816091954023","0.2167816091954023","0.2167816091954023","0.17181818181818181","0.17181818181818181","0.17181818181818181","0.1542528735632184","0.1542528735632184","0.1542528735632184","0.23363636363636364","0.23363636363636364","0.23363636363636364","0.1960919540229885","0.1960919540229885","0.1960919540229885"
"48","0.26636363636363636","0.26636363636363636","0.26636363636363636","0.24862068965517242","0.24862068965517242","0.24862068965517242","0.245","0.245","0.245","0.23689655172413793","0.23689655172413793","0.23689655172413793","0.25181818181818183","0.25181818181818183","0.25181818181818183","0.22988505747126436","0.22988505747126436","0.22988505747126436","0.24863636363636363","0.24863636363636363","0.24863636363636363","0.2325287356321839","0.2325287356321839","0.2325287356321839","0.23954545454545453","0.23954545454545453","0.23954545454545453","0.21862068965517242","0.21862068965517242","0.21862068965517242","0.17045454545454544","0.17045454545454544","0.17045454545454544","0.1567816091954023","0.1567816091954023","0.1567816091954023","0.22727272727272727","0.22727272727272727","0.22727272727272727","0.20666666666666667","0.20666666666666667","0.20666666666666667"
